1226,footprint the ep - kris fadeley debut ep,"kris fadeley's debut ep ""footprint the ep"" is coming out june 26th and he needs your help to make it happen!",music/pop,600,USD,14,Wednesday,June,610,8,1,0,successful
1227,mario jose's heart of gold ep,"friends and family, it's finally time! i'm ready to write and record my first album of original music! please help my dream come true!",music/pop,30000,USD,30,Wednesday,June,35764,473,1,0,successful
1228,myzica - love & desire - debut album,we're planning to release our first full length record this september but we need your help to make it happen!,music/pop,10000,USD,29,Sunday,June,11862,198,1,1,successful
1229,love sequence ep,we in love sequence need your help to produce our debut ep! we are an indiepop band in minneapolis trying to get our music in the world,music/pop,3000,USD,25,Wednesday,June,3005,31,1,0,successful
1230,"todd alsup new album ""currency"" - mastering & reproduction",the album is almost finished!  now we just need a little help to cover final costs of mastering and cd reproduction.,music/pop,3500,USD,22,Tuesday,May,5271,62,1,0,successful
1231,nathan | new music | ep 2016,"nathan's new ep project.  excited to be working with lee turner @2twenty2studio #222studio in nashville, tn #newmusic",music/pop,4000,USD,18,Thursday,May,5710,55,1,0,successful
1232,fran minney 'the chase' ep,i'm releasing my second ep and looking for some kind fans to help pay the lovely hardworking people that are contributing to this ep.,music/pop,300,GBP,30,Tuesday,May,356,13,1,0,successful
1233,masketta fall's debut album,"the future of our band is in your hands. friends, fans, family, help us record & release our debut album! we can't do this without you.",music/pop,10000,AUD,28,Monday,May,21123,243,1,0,successful
1234,philth: the ep,"the debut ep from los angeles based recording artist, philth.",music/pop,6300,USD,30,Saturday,May,6300,30,1,0,successful
1235,uncovered volume 3: more cello-rich cover songs from unwoman,"the third installment of unwoman's covers collections! no theme this time, just fifteen songs i love.",music/pop,5500,USD,33,Friday,May,7274,258,1,1,successful
1236,turnt alien the movie,"the origin story to how it all started... turnt alien. two best friends discover ""lil mayo"" an alien who has crashed landed on earth.",film & video/comedy,1000,USD,59,Wednesday,December,10,1,0,0,failed
1237,blockbusters,webseries. comedy. a group of young filmmakers pull off a series of creative heists in order to gain funding for their perfect film.,film & video/comedy,6000,USD,30,Wednesday,December,1442,16,0,0,failed
1238,comical people,hilarious,film & video/comedy,15000,USD,30,Wednesday,December,0,0,0,0,failed
1239,the connor kent comedy project,the ckcp is a project that aims to create comic content brought to you by the future of the industry.,film & video/comedy,500,GBP,46,Monday,November,25,3,0,0,failed
1240,don't drink the lotion: the movie,"this is our biggest project yet! that's right, we're making... a movie! it will be about a lonely gamer seeking love! will he succeed?",film & video/comedy,2000,USD,60,Saturday,November,20,1,0,0,failed
1241,help our college campus satirical news show,"avid fans of hbo's last week tonight, we grabbed our cameras and decided to have a go documenting the daily perils of college students.",film & video/comedy,200,USD,21,Friday,November,15,2,0,0,failed
1242,"""the black sheep"" le pecore nere","inspired by a documentary , the movie is about our generation that struggles to achieve success in this time of crisis we live in.",film & video/comedy,30000,EUR,40,Wednesday,November,0,0,0,0,failed
1243,drunk sportsmen,we would like to create a youtube channel called drunk sportsmen. it would feature athletes vs. regular guys with a twist.,film & video/comedy,75000,USD,45,Tuesday,November,1,1,0,0,failed
1244,the buyback short film,what would you do if your best friend's wife propositioned you for an affair during a poker game?,film & video/comedy,600,USD,30,Saturday,November,0,0,0,0,failed
1245,the system - comedy/drama exposes modern day education.,biting satire about the system students and teachers encounter in schools today needs funding for release and promotional expenditures.,film & video/comedy,4000,USD,30,Friday,November,1060,15,0,0,failed
1246,appy daze - the series,"cheech and chong meets groundhog day.
a brilliant comedy through time & trouble. 
idiotic heroes get it wrong, again and again.",film & video/comedy,80000,GBP,30,Friday,November,0,0,0,0,failed
1247,pushing the line,"each week pushing the line will bring to you dramatized scenarios from barbers & client, about there love hate relationship.",film & video/comedy,2500,USD,30,Friday,November,225,6,0,0,failed
1248,quickstarter: silly sili,"a colorful and flexible plank construction game, made with silicone.",design/toys,1100,EUR,29,Friday,February,1952,61,1,1,successful
1249,a benidor / concours design parade toulon 2021,"finalistes du concours de la villa noailles, nous cherchons des financements afin de réaliser notre projet à l'ancien evêché de toulon.",design/architecture,8500,EUR,59,Friday,February,9031,61,1,0,successful
1250,broken mirror tarot iv,broken mirror tarot iv is coming. unique holographic metallic silver edge gilt enchanted the deck with an aura of mystery.,design,1000,CAD,30,Friday,February,25415,305,1,0,successful
1251,finalpress: a new way to brew great tasting coffee & tea,press the plunger to brew your coffee anywhere.,design/product design,7000,USD,35,Thursday,February,405985,6883,1,0,successful
1252,quickstarter: eclipse,a candlelight photophore that you shape yourself!,design/product design,850,EUR,30,Thursday,February,6451,209,1,1,successful
1253,minoa - the new bauhaus-inspired watch by meisterstein,minimalist timepiece with a precise swiss heart.,design/product design,7400,EUR,30,Thursday,February,11811,78,1,0,successful
1254,xeric soloscope ii automatic watch,"we completely upgraded the xeric soloscope now with a miyota automatic mov't, date, am/pm display, super-luminova, and sapphire glass.",design/product design,10000,USD,15,Wednesday,February,192456,496,1,1,successful
1255,moon gorgeous meditation: part ii,♥ a magical girl pin series inspired by sailor moon ♥,design/product design,450,USD,23,Wednesday,February,3720,78,1,0,successful
1256,woxer boss bralette: inclusive sizing & sustainably made.,"comfort is non-negotiable, sustainability is non-negotiable. boss feels like you’re wearing nothing and fits all sizes.",design/product design,25000,USD,35,Wednesday,February,114192,1342,1,1,successful
1257,tally tumbler,"the tally tumbler is a score keeping beverage tumbler. rings help you keep track of score while playing golf, tennis, yard games",design/product design,10000,USD,30,Wednesday,February,11036,92,1,0,successful
1258,valhalla of norway øks limited.,automatic watch inspired by the battle axe. limited to 100 pcs of each colour.,design/product design,349999,NOK,20,Wednesday,February,352307,106,1,0,successful
1259,septem | pure titanium camp grill & hotplate,"for bbq-loving campers. ultra-lightweight. anti-corrosion, anti-rust. great for backpacking, camping trips, hiking, and bushcraft.",design/product design,5000,GBP,44,Wednesday,February,61224,1015,1,0,successful
1260,anime cookbook with baking & decorated dessert recipes!,80+ baking & decorated dessert recipes from popular anime shows & movies!,food/cookbooks,500,USD,20,Friday,October,501,6,1,0,successful
1261,petal & sugar cafe,"a floral inspired cafe in denver, co., offering coffee, flowers, and high tea in a modern and trendy setting.",food/restaurants,25000,USD,28,Thursday,October,26002,76,1,1,successful
1262,edington pigs; rare breed free range pigs,"bringing high welfare, quality pork to your table",food,4000,GBP,30,Wednesday,October,4483,45,1,0,successful
1263,qterra craft: not just a travel mug — it’s a travel brewer,"leakproof | insulated | regulated temperature |100% stainless steel interior | no batteries needed | slim, sleek design",food,15000,USD,35,Wednesday,October,19212,133,1,0,successful
1264,cooking will break your heart,"a korean american midwestern texan cookbook and memoir about food, family, memory, love, joy, and grief.",food/cookbooks,2000,USD,28,Tuesday,October,30887,1098,1,1,successful
1265,the impact chocolaterie,"crafting the first organic, vegan and handmade pralines in ghana",food,25000,EUR,35,Tuesday,October,33759,509,1,1,successful
1266,new flavor shiso from japan,"kochi-made shiso syrup offers new value.
it is a new flavor that everyone can enjoy as a drink alternative to alcohol.",food/drinks,1000000,JPY,30,Tuesday,October,1320947,111,1,1,successful
1267,coping cookies: cookies for a cause!,"the queer, woman-owned pop-up bakery, ""coping cookies"" looks to expand their community with a brick and mortar location in seattle.",food/spaces,32000,USD,30,Monday,October,34289,366,1,1,successful
1268,spotty dog ice cream co.,"a neighborhood-centric ice cream parlor, serving new england style ice cream to our east end neighbors and beyond",food/small batch,25000,USD,30,Monday,October,26549,241,1,1,successful
1269,dough joy donuts capitol hill store,"your new favorite plant-based donut shop, full of fun flavors.",food/vegan,38500,USD,24,Thursday,October,41124,445,1,1,successful
1270,non-alcoholic from the winemaker,"weingeschmack- & -vielfalt ohne alkohol // flavor & variety of wine without alcohol // la diversité et le goût du vin, sans alcool",food/drinks,15000,EUR,24,Thursday,October,16814,124,1,0,successful
1271,jenny marie's: bringing gelati to oregon,"renovating gloria, a 1976 camp trailer, to bring gelati to the good folks of the dalles, oregon",food/food trucks,7000,USD,30,Wednesday,October,10987,67,1,1,successful
1272,the mad tsar : a graphic novel about a crazy world leader,"it all starts here. to be closer to his subjects, the tsar, dressed in peasant clothes, strolls through the streets of st. petersburg.",comics/graphic novels,1500,CAD,30,Tuesday,October,1627,36,1,0,successful
